order_id,product_id,customer_id,price,order_date,shipping_date,quantity,shipping_city,payment_method
5502763,80579,24084,1539.39,2025-08-05,2025-08-06,1,Aarhus,Kreditkort
6873161,10350,96071,1694.16,2024-08-25,2024-08-29,4,Aalborg,Bankoverførsel
2572400,80579,49317,4618.17,2025-03-06,2025-03-07,3,Randers,Bankoverførsel
7869565,80120,82799,971.28,2024-05-10,2024-05-19,3,Aalborg,Kreditkort
1686266,10350,83777,2117.7,2025-05-19,2025-05-26,5,Aalborg,MobilePay
7107346,21747,22101,3816.64,2025-03-01,2025-03-09,4,Odense,MobilePay
9343333,21747,87047,954.16,2024-04-29,2024-04-30,1,Aalborg,Kreditkort
1457078,41876,55434,633.38,2025-05-12,2025-05-16,1,Aarhus,Kreditkort
7923450,21747,28093,1908.32,2024-08-21,2024-08-22,2,Aalborg,MobilePay
1510024,44624,89772,17882.24,2025-11-10,2025-11-15,4,Horsens,Bankoverførsel
2329246,50434,19892,17833.05,2025-11-10,2025-11-20,5,Aarhus,Kreditkort
9633338,50434,25247,10699.83,2024-06-03,2024-06-10,3,København,Bankoverførsel
3361383,41876,21723,1900.14,2024-01-21,2024-01-22,3,Odense,Bankoverførsel
8744821,41876,64499,3166.9,2024-02-27,2024-03-01,5,Vejle,MobilePay
6706780,44624,71564,17882.24,2025-03-05,2025-03-07,4,Vejle,MobilePay
2052572,10350,87575,847.08,2024-05-10,2024-05-16,2,København,Kreditkort
4562355,41180,36884,986.8,2024-12-15,2024-12-18,1,Horsens,MobilePay
1829765,67787,46370,2119.14,2025-08-16,2025-08-17,1,Randers,Bankoverførsel
6451307,10350,86457,423.54,2024-03-19,2024-03-25,1,Aarhus,Bankoverførsel
7045401,96839,76705,8957.58,2024-04-24,2024-05-01,3,Aarhus,MobilePay
1968865,21747,49686,1908.32,2024-08-25,2024-08-26,2,Randers,MobilePay
2546035,44624,37558,17882.24,2025-02-07,2025-02-16,4,København,Bankoverførsel
7681143,41876,35697,1266.76,2024-12-22,2024-12-30,2,Horsens,MobilePay
9880315,50434,97295,3566.61,2024-04-02,2024-04-03,1,København,Kreditkort
5023623,67787,43674,10595.7,2025-10-23,2025-10-30,5,Odense,Kreditkort
6142542,80120,48192,647.52,2025-06-05,2025-06-12,2,Vejle,Kreditkort
8532167,74804,97139,3266.03,2025-02-15,2025-02-21,1,Aarhus,Bankoverførsel
3974264,96839,81712,11943.44,2024-03-21,2024-03-25,4,København,Kreditkort
9791408,21747,41955,3816.64,2024-09-04,2024-09-05,4,København,Kreditkort
9425425,41876,45791,2533.52,2025-04-01,2025-04-11,4,København,MobilePay
5413328,41180,31571,986.8,2024-01-20,2024-01-24,1,København,Bankoverførsel
7467720,67787,54870,8476.56,2024-11-26,2024-12-03,4,Odense,MobilePay
9125667,74804,77563,3266.03,2024-06-12,2024-06-20,1,Randers,Bankoverførsel
8947140,80579,40569,1539.39,2024-03-28,2024-03-30,1,Esbjerg,MobilePay
9587681,49942,89067,1210.42,2024-05-27,2024-06-03,2,Aalborg,MobilePay
4952816,50297,59565,1748.86,2025-08-19,2025-08-24,2,Odense,Bankoverførsel
6119225,80120,92611,1295.04,2025-03-30,2025-04-09,4,Aalborg,Kreditkort
9587006,80579,73701,3078.78,2024-02-07,2024-02-17,2,Randers,Bankoverførsel
9523134,67787,12665,4238.28,2025-02-10,2025-02-14,2,Aalborg,Kreditkort
9792670,74804,68920,13064.12,2024-12-10,2024-12-16,4,Aarhus,Bankoverførsel
6260953,80579,48228,4618.17,2024-12-31,2025-01-05,3,Randers,MobilePay
7665205,80120,49398,1618.8,2024-07-01,2024-07-10,5,Randers,Bankoverførsel
9928361,80579,12081,6157.56,2024-05-05,2024-05-12,4,Esbjerg,Kreditkort
7137741,74804,28867,9798.09,2024-07-11,2024-07-18,3,Randers,Kreditkort
5310809,49942,48760,605.21,2024-03-23,2024-03-31,1,København,MobilePay
1609331,49942,28712,605.21,2024-09-27,2024-10-02,1,Randers,Kreditkort
9723544,41876,39554,1900.14,2025-10-16,2025-10-18,3,Esbjerg,MobilePay
2451118,41180,22759,1973.6,2025-06-22,2025-06-28,2,Odense,Bankoverførsel
7430265,80579,26888,6157.56,2025-12-13,2025-12-21,4,Horsens,Kreditkort
3429282,96839,33340,11943.44,2024-07-10,2024-07-16,4,Horsens,MobilePay
1461979,50434,60990,7133.22,2025-04-18,2025-04-22,2,Esbjerg,MobilePay
6611752,74435,39793,4615.38,2025-02-09,2025-02-10,3,København,MobilePay
9569352,74804,67585,9798.09,2025-09-19,2025-09-28,3,Horsens,Bankoverførsel
1445009,41876,86337,3166.9,2025-04-24,2025-05-01,5,København,MobilePay
1000730,10350,50052,847.08,2024-04-11,2024-04-20,2,Horsens,Bankoverførsel
8631817,80120,56294,971.28,2025-03-30,2025-04-03,3,Aalborg,Kreditkort
1039417,50434,80353,14266.44,2024-03-04,2024-03-05,4,Vejle,Bankoverførsel
1439209,74435,13345,7692.3,2024-04-24,2024-05-01,5,Aalborg,Bankoverførsel
1015460,10350,93799,1694.16,2024-11-14,2024-11-24,4,Odense,Bankoverførsel
8322198,21747,69677,3816.64,2024-04-14,2024-04-18,4,København,Kreditkort
8075195,41876,50549,633.38,2024-09-28,2024-10-01,1,Randers,MobilePay
2963892,67787,36826,10595.7,2024-04-27,2024-05-07,5,Vejle,Kreditkort
9902990,41180,69399,4934.0,2024-03-21,2024-03-27,5,Esbjerg,Bankoverførsel
8734693,41876,28352,3166.9,2025-04-18,2025-04-19,5,København,MobilePay
3020969,50297,59853,2623.29,2025-05-18,2025-05-20,3,Aarhus,Kreditkort
4232695,44624,35476,22352.8,2025-01-16,2025-01-19,5,Esbjerg,MobilePay
6648292,41876,71984,2533.52,2025-10-15,2025-10-23,4,Odense,MobilePay
1514112,41867,35267,2945.36,2025-01-10,2025-01-16,1,Randers,Bankoverførsel
7706590,41180,60368,2960.4,2024-11-15,2024-11-23,3,Randers,Kreditkort
9033851,50434,39320,14266.44,2025-03-27,2025-04-06,4,Aarhus,Bankoverførsel
5029874,49942,76629,2420.84,2024-08-13,2024-08-14,4,Horsens,Bankoverførsel
1161058,21747,88002,4770.8,2025-04-11,2025-04-20,5,Randers,Bankoverførsel
4157655,67787,72886,4238.28,2024-08-21,2024-08-25,2,Randers,Bankoverførsel
2003876,96839,21380,11943.44,2025-02-10,2025-02-20,4,Vejle,Kreditkort
3590079,74435,97074,6153.84,2024-08-18,2024-08-24,4,Horsens,MobilePay
1155117,21747,97839,1908.32,2024-08-24,2024-09-02,2,København,Kreditkort
4919790,74435,55787,1538.46,2024-07-17,2024-07-27,1,Randers,MobilePay
9941676,21747,14078,1908.32,2026-01-01,2026-01-11,2,Esbjerg,Bankoverførsel
8184180,10350,46305,1270.62,2024-06-07,2024-06-08,3,Odense,Bankoverførsel
8625537,41180,18529,4934.0,2025-11-29,2025-12-08,5,Aalborg,MobilePay
3033022,41180,42276,986.8,2025-04-15,2025-04-22,1,Randers,Bankoverførsel
7059145,21747,15140,1908.32,2025-12-11,2025-12-12,2,København,Bankoverførsel
3723412,96839,34026,8957.58,2024-06-16,2024-06-18,3,Odense,MobilePay
3572364,21747,72856,954.16,2025-07-22,2025-07-25,1,Horsens,Bankoverførsel
3804417,21747,83209,4770.8,2024-08-30,2024-09-02,5,Randers,Kreditkort
7747139,21747,78531,2862.48,2025-06-19,2025-06-28,3,Esbjerg,Kreditkort
7323252,50434,49491,14266.44,2024-06-24,2024-06-30,4,København,MobilePay
1239947,74804,86236,16330.15,2025-05-08,2025-05-13,5,Vejle,Kreditkort
5317891,44624,60496,22352.8,2025-03-12,2025-03-18,5,Randers,Bankoverførsel
8203795,21747,22398,2862.48,2024-09-06,2024-09-14,3,Horsens,Bankoverførsel
5451907,80579,89021,7696.95,2024-11-07,2024-11-14,5,Horsens,Kreditkort
5096918,74804,36666,6532.06,2024-12-25,2024-12-26,2,Aalborg,MobilePay
4859299,80579,91228,6157.56,2025-02-08,2025-02-16,4,Aarhus,Bankoverførsel
1510606,74804,75471,3266.03,2025-04-26,2025-05-05,1,Aarhus,Bankoverførsel
4526913,21747,55000,954.16,2024-04-14,2024-04-22,1,Aalborg,Bankoverførsel
5427107,21747,96676,2862.48,2025-07-23,2025-07-25,3,Horsens,Kreditkort
8466950,74435,66286,3076.92,2024-06-03,2024-06-04,2,Aarhus,Bankoverførsel
5854151,74435,55916,6153.84,2024-10-26,2024-10-28,4,Odense,Bankoverførsel
7406503,74435,95138,6153.84,2025-08-17,2025-08-20,4,Horsens,Bankoverførsel
1937042,80120,86948,323.76,2025-03-28,2025-04-07,1,Aalborg,Kreditkort
5925862,50297,90193,874.43,2025-09-01,2025-09-05,1,Aarhus,Bankoverførsel
4364466,41180,81542,1973.6,2025-12-28,2026-01-07,2,Aalborg,Bankoverførsel
7872480,50297,53177,4372.15,2025-09-08,2025-09-09,5,Aarhus,Bankoverførsel
2843681,80120,74814,1295.04,2024-05-07,2024-05-12,4,Horsens,Kreditkort
3995183,49942,51399,2420.84,2024-05-24,2024-05-30,4,Horsens,Kreditkort
3532826,80579,50252,7696.95,2024-05-27,2024-05-30,5,Vejle,MobilePay
6956863,21747,59023,954.16,2024-08-15,2024-08-19,1,Aarhus,MobilePay
5880689,44624,54613,8941.12,2024-04-03,2024-04-13,2,Esbjerg,Kreditkort
7768574,21747,83369,2862.48,2025-09-02,2025-09-07,3,Esbjerg,Kreditkort
9895327,21747,52857,1908.32,2025-12-05,2025-12-15,2,København,MobilePay
3375834,41180,64873,986.8,2024-11-21,2024-12-01,1,Vejle,Kreditkort
6214149,50434,52905,7133.22,2024-03-15,2024-03-17,2,Randers,Kreditkort
6854149,44624,34639,4470.56,2024-02-08,2024-02-13,1,København,Kreditkort
2394524,50434,33098,7133.22,2025-08-14,2025-08-16,2,Esbjerg,Bankoverførsel
5510880,96839,95913,11943.44,2025-04-05,2025-04-08,4,Esbjerg,Bankoverførsel
7563664,41876,34925,2533.52,2025-08-10,2025-08-11,4,København,MobilePay
7921039,74435,73812,6153.84,2024-05-18,2024-05-25,4,Randers,Kreditkort
2162983,10350,57912,847.08,2025-11-06,2025-11-12,2,Horsens,Bankoverførsel
1358976,50434,19421,3566.61,2025-04-29,2025-05-08,1,Esbjerg,Kreditkort
7088463,44624,23153,17882.24,2025-03-05,2025-03-08,4,Randers,Kreditkort
1105202,74804,64128,13064.12,2025-09-18,2025-09-20,4,Aalborg,Bankoverførsel
1701034,80120,40391,1618.8,2024-11-23,2024-11-25,5,Horsens,MobilePay
9763722,74804,16658,3266.03,2025-03-02,2025-03-07,1,Horsens,MobilePay
3901674,21747,47085,3816.64,2025-10-21,2025-10-29,4,Odense,MobilePay
4772582,21747,76745,2862.48,2024-03-28,2024-03-30,3,Aarhus,MobilePay
1028667,10350,22414,423.54,2025-02-22,2025-03-02,1,Esbjerg,MobilePay
8102364,74435,28892,3076.92,2024-12-03,2024-12-06,2,Odense,Bankoverførsel
7755886,67787,14086,4238.28,2025-01-18,2025-01-23,2,Vejle,Kreditkort
5049091,74804,16060,3266.03,2025-10-27,2025-11-02,1,Horsens,MobilePay
8436498,96839,12094,5971.72,2024-12-15,2024-12-25,2,Odense,Bankoverførsel
9604978,21747,20852,954.16,2024-05-26,2024-06-05,1,Aarhus,MobilePay
3579334,41180,62438,4934.0,2024-04-10,2024-04-11,5,Horsens,Kreditkort
9875867,74804,73494,13064.12,2025-06-17,2025-06-22,4,Aalborg,MobilePay
7698510,50434,42653,7133.22,2024-02-27,2024-03-06,2,Esbjerg,Kreditkort
3021407,80579,24486,3078.78,2025-03-16,2025-03-22,2,Randers,MobilePay
5846292,74804,55932,16330.15,2025-11-18,2025-11-25,5,Horsens,MobilePay
8519929,80120,12092,971.28,2024-06-06,2024-06-07,3,Aarhus,Kreditkort
9859068,96839,34023,2985.86,2025-01-15,2025-01-20,1,Vejle,MobilePay
2635672,21747,35357,1908.32,2025-02-14,2025-02-21,2,København,Kreditkort
5900779,96839,40853,8957.58,2025-10-02,2025-10-10,3,Vejle,Bankoverførsel
1368715,50297,76816,1748.86,2025-07-27,2025-08-01,2,Randers,Bankoverførsel
9266666,74804,89852,3266.03,2024-10-31,2024-11-01,1,Odense,Kreditkort
5580990,44624,81377,22352.8,2025-09-05,2025-09-11,5,Vejle,MobilePay
2672638,74435,29812,4615.38,2024-09-03,2024-09-10,3,Aalborg,Bankoverførsel
7283739,49942,50688,3026.05,2025-10-13,2025-10-21,5,Randers,Bankoverførsel
6729384,10350,28022,1270.62,2025-12-20,2025-12-28,3,Horsens,MobilePay
1594000,74804,84511,6532.06,2024-09-07,2024-09-15,2,Horsens,Kreditkort
5448166,41867,63540,5890.72,2025-11-09,2025-11-14,2,Randers,Kreditkort
3104055,50297,84454,2623.29,2024-09-19,2024-09-22,3,Odense,Kreditkort
1101928,74435,75753,7692.3,2024-02-06,2024-02-11,5,Odense,Bankoverførsel
3833237,50434,55288,14266.44,2025-02-21,2025-03-01,4,Aarhus,Kreditkort
4185699,80120,40869,647.52,2025-02-04,2025-02-06,2,Vejle,Kreditkort
8242995,67787,81789,6357.42,2024-09-15,2024-09-19,3,Vejle,Bankoverførsel
6222007,10350,32282,1694.16,2025-08-11,2025-08-19,4,Odense,Kreditkort
2553631,67787,44237,8476.56,2024-02-23,2024-02-27,4,Aalborg,Kreditkort
2404151,10350,24446,423.54,2025-05-17,2025-05-27,1,Esbjerg,MobilePay
4603158,74804,57267,6532.06,2025-08-22,2025-08-28,2,Esbjerg,Kreditkort
5093669,74804,99067,9798.09,2025-07-21,2025-07-31,3,København,Bankoverførsel
4732299,49942,52379,1815.63,2024-12-12,2024-12-16,3,Odense,MobilePay
8941850,10350,52126,847.08,2025-12-28,2026-01-04,2,Odense,Bankoverførsel
2088157,74804,38568,3266.03,2025-05-31,2025-06-05,1,Horsens,Bankoverførsel
2379820,44624,39631,8941.12,2025-12-29,2026-01-08,2,Aarhus,Bankoverførsel
2373506,74804,37179,13064.12,2024-12-21,2024-12-26,4,Aarhus,Bankoverførsel
2936650,67787,93242,8476.56,2024-04-11,2024-04-15,4,København,Kreditkort
2870789,49942,70680,1210.42,2024-08-20,2024-08-26,2,Horsens,Bankoverførsel
8846063,41876,53631,1900.14,2024-08-24,2024-08-31,3,Esbjerg,Kreditkort
9317117,41867,38779,2945.36,2025-12-05,2025-12-13,1,Horsens,Kreditkort
4405123,50434,59260,17833.05,2025-01-30,2025-02-05,5,Aarhus,Bankoverførsel
8267390,21747,89557,3816.64,2024-09-24,2024-09-26,4,Aalborg,Bankoverførsel
2072113,21747,92000,4770.8,2025-05-21,2025-05-29,5,Odense,MobilePay
8827604,50297,15776,2623.29,2024-02-14,2024-02-21,3,Vejle,Kreditkort
7885428,10350,33807,1270.62,2024-07-27,2024-07-31,3,Aarhus,Kreditkort
4779528,49942,48286,1210.42,2025-03-22,2025-03-29,2,Horsens,Kreditkort
3772536,41876,16023,633.38,2025-03-19,2025-03-26,1,Odense,MobilePay
5584100,74804,81120,16330.15,2025-12-21,2025-12-30,5,Aalborg,Kreditkort
2018316,50434,73664,17833.05,2025-05-01,2025-05-03,5,Vejle,Bankoverførsel
3832300,49942,97905,605.21,2025-01-17,2025-01-23,1,Horsens,Bankoverførsel
4451529,41180,79833,3947.2,2025-06-15,2025-06-16,4,Esbjerg,MobilePay
8682877,41867,29613,2945.36,2025-12-22,2025-12-24,1,København,Kreditkort
1974721,74435,52095,4615.38,2024-11-23,2024-12-03,3,Odense,Kreditkort
6620369,50434,58599,17833.05,2025-10-12,2025-10-15,5,Odense,Kreditkort
2613107,21747,12777,4770.8,2025-11-30,2025-12-05,5,Aalborg,Bankoverførsel
7076683,41180,37014,4934.0,2024-12-18,2024-12-24,5,Randers,Bankoverførsel
4482489,96839,88387,2985.86,2024-09-27,2024-10-06,1,Vejle,Bankoverførsel
5124681,74804,32024,9798.09,2024-07-07,2024-07-09,3,Aarhus,Kreditkort
3220996,50297,34981,4372.15,2025-04-03,2025-04-10,5,Randers,Kreditkort
9956006,44624,80234,22352.8,2024-09-24,2024-09-28,5,Aarhus,MobilePay
9274767,74804,43590,6532.06,2025-04-22,2025-04-27,2,Aarhus,Bankoverførsel
6710665,10350,68613,2117.7,2024-07-06,2024-07-11,5,Odense,MobilePay
2108817,67787,64954,6357.42,2024-04-28,2024-05-02,3,København,Kreditkort
7523076,50297,93109,874.43,2024-02-28,2024-03-04,1,Odense,MobilePay
2304366,49942,58313,1210.42,2025-01-14,2025-01-19,2,Odense,Kreditkort
5288492,21747,15702,1908.32,2025-06-30,2025-07-02,2,Randers,Kreditkort
7759844,41180,47762,2960.4,2024-10-21,2024-10-25,3,Randers,Bankoverførsel
5657029,44624,16802,17882.24,2025-01-14,2025-01-20,4,København,Bankoverførsel
8529530,67787,26543,6357.42,2025-02-25,2025-03-03,3,Horsens,Bankoverførsel
2689050,10350,18184,423.54,2024-05-22,2024-05-27,1,Vejle,Kreditkort
9441938,44624,43478,4470.56,2025-08-03,2025-08-11,1,Esbjerg,MobilePay
6356345,50434,64521,3566.61,2024-07-23,2024-08-02,1,Odense,Kreditkort
6826975,74435,93043,6153.84,2025-09-15,2025-09-16,4,Aalborg,Kreditkort
6822950,41867,45184,11781.44,2025-11-12,2025-11-16,4,Esbjerg,MobilePay
2963841,50297,95050,4372.15,2025-11-23,2025-12-01,5,Vejle,Bankoverførsel
4986355,44624,74936,17882.24,2024-09-26,2024-10-06,4,Aalborg,Bankoverførsel
2863643,49942,13037,605.21,2024-12-14,2024-12-23,1,Vejle,Kreditkort
6591375,74804,85998,13064.12,2024-01-25,2024-01-29,4,København,MobilePay
9672913,44624,80295,22352.8,2025-11-06,2025-11-12,5,Esbjerg,Bankoverførsel
5542123,49942,24528,3026.05,2025-05-29,2025-06-05,5,Horsens,MobilePay
9031407,49942,87414,605.21,2024-12-12,2024-12-16,1,Randers,Kreditkort
2528091,10350,62805,1694.16,2024-04-04,2024-04-06,4,Esbjerg,Kreditkort
3330952,74804,93813,3266.03,2025-09-30,2025-10-03,1,Horsens,MobilePay
5547291,96839,59450,5971.72,2024-11-01,2024-11-09,2,Randers,MobilePay
5643912,74435,67459,3076.92,2024-11-04,2024-11-10,2,Vejle,MobilePay
7631759,49942,35554,605.21,2024-06-30,2024-07-01,1,Randers,Bankoverførsel
7453525,74804,45680,3266.03,2024-07-19,2024-07-22,1,Aalborg,Bankoverførsel
8571337,74435,42747,7692.3,2025-07-03,2025-07-05,5,København,MobilePay
1689803,50434,74832,14266.44,2025-05-13,2025-05-17,4,Horsens,Bankoverførsel
1467360,41180,96862,2960.4,2026-01-09,2026-01-17,3,Aarhus,MobilePay
1083566,74435,46811,1538.46,2024-04-15,2024-04-25,1,Horsens,MobilePay
7055183,80579,13413,1539.39,2025-12-11,2025-12-13,1,Odense,MobilePay
6492958,41180,58992,2960.4,2024-08-31,2024-09-10,3,Randers,MobilePay
5350689,10350,63122,2117.7,2025-06-15,2025-06-21,5,Esbjerg,Bankoverførsel
4437924,10350,99318,2117.7,2024-09-15,2024-09-16,5,Esbjerg,MobilePay
6270853,80579,16202,4618.17,2025-09-12,2025-09-18,3,Horsens,Kreditkort
1549820,74804,21778,16330.15,2024-01-30,2024-02-09,5,Odense,Kreditkort
6296643,41876,14757,2533.52,2025-01-06,2025-01-16,4,Aalborg,MobilePay
4312761,50297,29055,2623.29,2025-02-14,2025-02-15,3,Aalborg,Kreditkort
3538103,41876,96475,1266.76,2025-06-11,2025-06-15,2,Aalborg,MobilePay
5612318,41876,43890,1900.14,2025-04-27,2025-05-02,3,Odense,Kreditkort
6712146,67787,93086,10595.7,2025-06-16,2025-06-17,5,København,Kreditkort
5428580,21747,56128,1908.32,2025-04-22,2025-04-27,2,Horsens,Bankoverførsel
7500647,41876,14131,633.38,2025-01-26,2025-01-27,1,Horsens,Kreditkort
5712067,80120,77892,647.52,2025-12-09,2025-12-10,2,Vejle,Bankoverførsel
4332529,67787,73654,8476.56,2024-05-11,2024-05-20,4,Odense,MobilePay
1274954,80579,48841,4618.17,2024-07-01,2024-07-07,3,Odense,MobilePay
8423096,80579,49345,6157.56,2025-02-03,2025-02-04,4,Randers,Bankoverførsel
9710079,50434,60021,14266.44,2025-01-24,2025-01-25,4,Randers,Bankoverførsel
8277204,41876,85397,1266.76,2024-09-04,2024-09-05,2,Horsens,MobilePay
8209057,74435,72916,6153.84,2025-01-18,2025-01-22,4,Aalborg,MobilePay
3100924,74804,28519,3266.03,2024-05-07,2024-05-11,1,Vejle,MobilePay
9417795,49942,79339,2420.84,2024-02-26,2024-03-02,4,Aarhus,MobilePay
4383533,80579,90156,4618.17,2025-01-09,2025-01-11,3,Aarhus,Kreditkort
3399415,74435,20684,7692.3,2026-01-08,2026-01-18,5,Randers,Kreditkort
2137753,50297,72479,4372.15,2025-10-01,2025-10-10,5,Randers,Kreditkort
7005591,74435,50049,3076.92,2025-05-02,2025-05-05,2,København,Bankoverførsel
5090473,80120,30783,323.76,2024-09-07,2024-09-10,1,København,Kreditkort
2370990,50434,32606,14266.44,2025-06-22,2025-06-27,4,Aarhus,MobilePay
5587280,10350,10099,1270.62,2025-08-22,2025-08-30,3,Odense,Bankoverførsel
9260048,80120,13325,1618.8,2025-05-24,2025-06-02,5,Vejle,Bankoverførsel
5295377,50434,75546,10699.83,2024-05-26,2024-06-02,3,Esbjerg,MobilePay
6885191,74435,64621,4615.38,2025-10-19,2025-10-24,3,Esbjerg,MobilePay
7605180,80579,94721,6157.56,2024-07-14,2024-07-20,4,Esbjerg,Kreditkort
2399758,41876,64763,3166.9,2025-12-10,2025-12-20,5,Aarhus,MobilePay
9748286,10350,72656,1270.62,2025-03-08,2025-03-17,3,Esbjerg,MobilePay
6347942,50297,61452,2623.29,2024-03-23,2024-03-28,3,Horsens,Kreditkort
4488768,21747,60532,954.16,2024-11-30,2024-12-08,1,København,MobilePay
3343244,49942,84382,605.21,2025-01-17,2025-01-18,1,Esbjerg,Bankoverførsel
4437429,41180,55349,1973.6,2024-10-28,2024-11-06,2,Odense,MobilePay
4549656,49942,35372,1210.42,2024-07-05,2024-07-09,2,Aarhus,Bankoverførsel
1525374,67787,96621,8476.56,2024-10-05,2024-10-06,4,Aarhus,Kreditkort
4894026,41867,19121,8836.08,2024-05-09,2024-05-14,3,Esbjerg,Bankoverførsel
7287282,41867,74854,2945.36,2024-08-27,2024-08-29,1,Randers,Bankoverførsel
8666893,41180,57686,986.8,2024-09-22,2024-10-02,1,Vejle,MobilePay
9532420,49942,97797,1815.63,2024-11-01,2024-11-10,3,Odense,Kreditkort
2789725,10350,60985,847.08,2024-03-11,2024-03-15,2,Randers,Kreditkort
8201433,44624,80095,4470.56,2025-11-13,2025-11-14,1,København,MobilePay
9325084,44624,65024,17882.24,2024-01-23,2024-01-31,4,Vejle,Bankoverførsel
2367784,41180,37381,2960.4,2024-12-06,2024-12-13,3,Aalborg,Kreditkort
1889073,41867,49256,14726.8,2025-01-26,2025-02-05,5,Odense,MobilePay
4208620,49942,98827,1210.42,2024-10-04,2024-10-09,2,København,Kreditkort
1499931,80579,23413,4618.17,2024-02-06,2024-02-15,3,Odense,Kreditkort
6538561,41180,57889,1973.6,2024-06-06,2024-06-08,2,Aarhus,MobilePay
5755277,44624,65607,17882.24,2024-12-06,2024-12-14,4,Odense,Kreditkort
1608217,80579,67893,7696.95,2024-06-27,2024-07-04,5,København,Bankoverførsel
4697881,41180,29221,4934.0,2025-09-25,2025-10-04,5,Esbjerg,Kreditkort
8371221,44624,16505,4470.56,2025-05-27,2025-05-31,1,København,Kreditkort
4858553,41876,87422,2533.52,2024-10-19,2024-10-25,4,Randers,Kreditkort
7192585,50297,29577,874.43,2024-06-24,2024-07-03,1,Aarhus,MobilePay
5378630,74804,30668,16330.15,2024-04-24,2024-04-26,5,Horsens,Bankoverførsel
3392827,80579,98941,3078.78,2024-10-22,2024-10-27,2,Vejle,MobilePay
2504222,96839,10419,14929.3,2024-08-07,2024-08-08,5,Aalborg,MobilePay
1095360,50297,22697,874.43,2024-07-28,2024-08-06,1,Vejle,Kreditkort
2348074,41180,75245,2960.4,2025-01-14,2025-01-20,3,København,Kreditkort
3071783,80579,12473,4618.17,2025-12-02,2025-12-08,3,Horsens,Kreditkort
2300514,96839,82023,14929.3,2024-12-01,2024-12-06,5,Randers,MobilePay
4390909,80120,29368,323.76,2024-05-23,2024-05-31,1,Randers,Kreditkort
6956516,96839,52200,11943.44,2024-07-24,2024-07-31,4,Randers,Kreditkort
1894738,50297,87415,4372.15,2025-08-15,2025-08-23,5,Aarhus,Kreditkort
9572017,41180,31237,2960.4,2025-06-30,2025-07-05,3,Horsens,Kreditkort
6715663,41180,73131,4934.0,2024-04-02,2024-04-08,5,Esbjerg,Kreditkort
3640229,41867,57084,8836.08,2024-09-22,2024-09-24,3,Horsens,MobilePay
5039762,74435,61457,1538.46,2025-08-28,2025-09-07,1,Esbjerg,MobilePay
3172222,50434,38009,10699.83,2026-01-12,2026-01-21,3,Aarhus,Bankoverførsel
1578638,41180,42166,2960.4,2025-05-14,2025-05-18,3,Esbjerg,MobilePay
7356486,67787,75435,6357.42,2024-07-26,2024-08-02,3,Vejle,Kreditkort
1376151,74435,71783,1538.46,2025-06-29,2025-06-30,1,København,MobilePay
5998329,67787,56758,8476.56,2025-09-11,2025-09-20,4,Odense,MobilePay
1812439,44624,18946,4470.56,2024-03-04,2024-03-11,1,Randers,MobilePay
6214284,10350,40658,423.54,2025-03-22,2025-03-30,1,Esbjerg,Bankoverførsel
6427543,50434,33213,17833.05,2025-08-11,2025-08-15,5,Esbjerg,Bankoverførsel
4546107,44624,21946,22352.8,2024-09-12,2024-09-15,5,Randers,Kreditkort
1088753,96839,87783,8957.58,2025-10-19,2025-10-23,3,Odense,MobilePay
5442405,50434,31530,17833.05,2024-12-18,2024-12-22,5,Aalborg,Kreditkort
8438288,50297,85606,874.43,2025-09-13,2025-09-16,1,Randers,Kreditkort
9977079,96839,34066,8957.58,2024-06-05,2024-06-12,3,København,Bankoverførsel
4716411,10350,25441,2117.7,2025-11-17,2025-11-18,5,Esbjerg,MobilePay
5166774,41867,26655,5890.72,2025-09-09,2025-09-11,2,Horsens,Kreditkort
8407133,41867,42953,14726.8,2024-10-19,2024-10-28,5,Vejle,MobilePay
2053598,41867,89528,8836.08,2025-12-12,2025-12-21,3,København,Kreditkort
3590407,50297,31311,2623.29,2024-07-20,2024-07-22,3,Esbjerg,MobilePay
9902834,74804,71711,13064.12,2024-08-18,2024-08-26,4,København,Bankoverførsel
1631276,96839,70800,11943.44,2025-04-05,2025-04-09,4,Aalborg,Bankoverførsel
4233752,80579,53640,6157.56,2024-10-28,2024-11-02,4,Horsens,Kreditkort
4946965,41867,56788,2945.36,2025-11-20,2025-11-27,1,Vejle,Bankoverførsel
7952045,80120,96520,1295.04,2024-02-01,2024-02-05,4,Vejle,Kreditkort
2186932,67787,85840,2119.14,2025-05-06,2025-05-15,1,Aalborg,MobilePay
3452287,41867,74969,11781.44,2024-12-24,2025-01-01,4,Odense,Bankoverførsel
5762893,44624,53103,17882.24,2025-04-17,2025-04-21,4,Vejle,Bankoverførsel
2324536,10350,10024,1694.16,2025-07-05,2025-07-06,4,Vejle,MobilePay
3708599,41180,55603,3947.2,2025-02-24,2025-02-28,4,Odense,Kreditkort
1579435,10350,72049,1694.16,2024-01-20,2024-01-27,4,København,Bankoverførsel
4646350,49942,65129,1815.63,2025-06-15,2025-06-22,3,København,MobilePay
2784097,49942,76392,3026.05,2024-04-12,2024-04-16,5,Vejle,Kreditkort
8883250,10350,47427,847.08,2024-02-23,2024-03-04,2,Vejle,Bankoverførsel
4491369,44624,58456,4470.56,2024-12-13,2024-12-15,1,København,Kreditkort
